text,song
It just - oh tell us - it don't feel the same - ooh,See What A Fool I've Been
See you later now,See What A Fool I've Been
Now hit it - like that,See What A Fool I've Been
Coming on strong,See What A Fool I've Been
Oh,See What A Fool I've Been
"Oh, well I got so lonely",See What A Fool I've Been
When I told my neighbour,See What A Fool I've Been
She said,See What A Fool I've Been
"Ooooh, oh lord what a fool I've been",See What A Fool I've Been
And then she told me what to do,See What A Fool I've Been
She said - go home,See What A Fool I've Been
Well she's gone,See What A Fool I've Been
Gone this morning,See What A Fool I've Been
See what a fool I've been - oh lord,See What A Fool I've Been
What a foo-o-o-o-o-o-ool I've been,See What A Fool I've Been
Thank you,See What A Fool I've Been
So all you people give freely,All God's People
Make welcome inside your homes,All God's People
Thank God you people give freely,All God's People
Don't turn your back on the lesson of the Lord,All God's People
All prime ministers (yeah) and majesty around the world,All God's People
Open your eyes look touch and feel,All God's People
Rule (rule with your heart ) with your heart,All God's People
Live (live with your conscience) with your conscience,All God's People
"And love, love",All God's People
"Love, love, and be",All God's People
"Love, love, and be free",All God's People
We're all God's people (we're all God's people),All God's People
"Gotta face up, better grow up",All God's People
Gotta stand tall and be strong,All God's People
"Gotta face up, better grow up",All God's People
"Gotta face up, better grow up",All God's People
Gotta stand tall and be strong,All God's People
"Gotta face up, better grow up",All God's People
We're all God's people,All God's People
"(Gotta face up), (Better grow up)",All God's People
"(Gotta face up), (Better grow up)",All God's People
"Yeah, Yeah, yeah - yes there was this magic light...I said to myself",All God's People
I'd better go to bed and have an early night,All God's People
"Then I, then I, then I, then I went into a dream",All God's People
Rule with your heart and live with your conscience,All God's People
We're all God's people give freely (yeah),All God's People
Make welcome inside your homes,All God's People
"Let us be thankful, he's so incredible",All God's People
"We're all God's, we're all God's",All God's People
"We're all God's, we're all God's people",All God's People
"We're all God's, we're all God's people",All God's People
We're all God's people,All God's People
I want it all I want it all I want it all and I want it now,I Want It All
Adventure seeker on an empty street,I Want It All
Just an alley creeper light on his feet,I Want It All
A young fighter screaming with no time for doubt,I Want It All
With the pain and anger can't see a way out,I Want It All
It ain't much I'm asking I heard him say,I Want It All
Gotta find me a future move out of my way,I Want It All
I want it all I want it all I want it all and I want it now,I Want It All
I want it all I want it all I want it all and I want it now,I Want It All
Listen all you people come gather round,I Want It All
I gotta get me a game plan gotta shake you to the ground,I Want It All
Just give me what I know is mine,I Want It All
People do you hear me just give me the sign,I Want It All
It ain't much I'm asking if you want the truth,I Want It All
Here's to the future for the dreams of youth,I Want It All
I want it all (give it all) I want it all I want it all and I want,I Want It All
it now,I Want It All
I want it all (yes I want it all) I want it all (hey),I Want It All
I want it all and I want it now,I Want It All
I'm a man with a one track mind,I Want It All
So much to do in one life time (people do you hear me),I Want It All
Not a man for compromise and where's and why's and living,I Want It All
lies,I Want It All
So I'm living it all (yes I'm living it all),I Want It All
And I'm giving it all (and I'm giving it all),I Want It All
Yeah yeah,I Want It All
Yeah yeah yeah yeah,I Want It All
I want it all all all all,I Want It All
It ain't much I'm asking if you want the truth,I Want It All
Here's to the future,I Want It All
Hear the cry of youth (hear the cry hear the cry of youth),I Want It All
I want it all I want it all I want it all and I want it now,I Want It All
I want it all (yeah yeah yeah) I want it all I want it all and I,I Want It All
want it now,I Want It All
I want it,I Want It All
Now,I Want It All
I want it I want it,I Want It All
Can... anybody find be somebody to love?,Somebody To Love
"Each morning I get up I die a little, can barely stand on my feet",Somebody To Love
"Take a look (Take a look at yourself)in the mirror and cry(yeah, yeah)",Somebody To Love
"Lord, what you're doing to me",Somebody To Love
I have to spend all my years in believing you,Somebody To Love
But I just can't get no relief Lord,Somebody To Love
Somebody (somebody) oooh somebody (somebody),Somebody To Love
Can anybody find me somebody to love?,Somebody To Love
I work hard (he works hard) everyday of my life,Somebody To Love
"I work till I ache my bones, at the end (at the end of the day)",Somebody To Love
I take home my hard earned pay all on my own,Somebody To Love
I get down (down) on my knees (knees),Somebody To Love
And I start to pray (praise the Lord),Somebody To Love
'Til the tears run down from my eyes,Somebody To Love
Lord somebody (somebody) oooh somebody (please),Somebody To Love
Can anybody find me somebody to love? (He wants help),Somebody To Love
Every day - I try and I try and I try -,Somebody To Love
But everybody wants to put me down,Somebody To Love
"They say I'm going crazy, they say I got a lot of water in my brain",Somebody To Love
"Got no common sense, (He's)I got nobody left to believe",Somebody To Love
Yeah - yeah yeah yeah Oooh,Somebody To Love
Somebody (somebody),Somebody To Love
Can anybody find me somebody to love?(Anybody find me someone to love),Somebody To Love
"Got no feel I got no rhythm , I just keep losing my beat",Somebody To Love
(you just keep losing and losing) I'm OK I'm alright (he's alright),Somebody To Love
"I ain't gonna face no defeat, I just gotta get out of this prison cell",Somebody To Love
One day I'm gonna be free Lord,Somebody To Love
"Find me somebody to love, find me somebody to love",Somebody To Love
"Find me somebody to love, find me somebody to love",Somebody To Love
"Find me somebody to love, find me somebody to love",Somebody To Love
"Find me somebody to love, find me somebody to love",Somebody To Love
"Find me somebody to love, find me somebody to love",Somebody To Love
"Somebody, somebody, somebody, somebody, somebody",Somebody To Love
"Find me somebody, find me somebody to love",Somebody To Love
Can anybody find me...,Somebody To Love
Somebody to love,Somebody To Love
"Find me somebody to love, find me somebody to love",Somebody To Love
"Find me somebody to love, find me find me find me",Somebody To Love
"Find me somebody to love, Somebody to love",Somebody To Love
Find me somebody to love...,Somebody To Love
"Find me, find me, find me",Somebody To Love
They were born with the knowledge of the struggle to survive,Warboys
"They were raised, learning only ways to stay alive",Warboys
Their language is the language of the bullet and the gun,Warboys
"If you can see them coming, baby better run",Warboys
Here come the warboys,Warboys
Here come the warboys,Warboys
Well they look so pretty as they march and drill,Warboys
"It's such, a pity that they're dressed to kill",Warboys
Soldiers marching two by two,Warboys
When it all comes down they know exactly what to do,Warboys
Here come the... war,Warboys
"Warboys, warboys, children and their toys",Warboys
"Warboys, warboys, make lot a noise",Warboys
"Warboys, when the lightning exlpodes",Warboys
I pray for your soul,Warboys
Hup...2...3...4,Warboys
Well they look so fierce they're gonna tear out your heart,Warboys
When they get near we're gonna see what they got,Warboys
"Hold on to your soul, friend of mine",Warboys
"I'll see you in hell, some other time",Warboys
Here come the boys,Warboys
"Helping to kill, those who deserve to die",Warboys
Tell me who decides,Warboys
You and I,Warboys
We have the power,Warboys
This thing called love I just can't handle it,Crazy Little Thing Called Love
This thing called love I must get round to it,Crazy Little Thing Called Love
"I ain't ready, crazy little thing called love",Crazy Little Thing Called Love
This thing (this thing) called love (called love),Crazy Little Thing Called Love
"It cries (like a baby), In a cradle all night",Crazy Little Thing Called Love
"It swings (woooh woooh), It jives (woooh woooh)",Crazy Little Thing Called Love
"It shakes all over like a jelly fish, I kind of like it",Crazy Little Thing Called Love
Crazy little thing called love,Crazy Little Thing Called Love
"There goes my baby, she knows how to Rock'n'Roll",Crazy Little Thing Called Love
"She drives my crazy, she gives me hot and cold fever",Crazy Little Thing Called Love
Then she leaves me in a cool cool sweat,Crazy Little Thing Called Love
"I gotta be cool relax, get hip!",Crazy Little Thing Called Love
"Get on my track's, take a back seat",Crazy Little Thing Called Love
"Hitch hike, and take a long ride on my motor bike",Crazy Little Thing Called Love
"Until I'm ready, crazy little thing called love",Crazy Little Thing Called Love
I gotta be cool relax get hip!,Crazy Little Thing Called Love
"Get on my track's, take a back seat",Crazy Little Thing Called Love
"Hitch hike, and take a long ride on my motor bike",Crazy Little Thing Called Love
